dive_number,date,prompt_number,prompt,accepted_answers,tier,points,answer
11,2026-07-26,2,Name an insect,52,Deep cut,85,Dung beetle
11,2026-07-26,2,Name an insect,52,Deep cut,85,Hoverfly
11,2026-07-26,2,Name an insect,52,Deep cut,85,Lacewing
11,2026-07-26,2,Name an insect,52,Deep cut,85,Leaf insect
11,2026-07-26,2,Name an insect,52,Deep cut,85,Leafhopper
11,2026-07-26,2,Name an insect,52,Rare,60,Aphid
11,2026-07-26,2,Name an insect,52,Rare,60,Bed bug
11,2026-07-26,2,Name an insect,52,Rare,60,Bumblebee
11,2026-07-26,2,Name an insect,52,Rare,60,Cicada
11,2026-07-26,2,Name an insect,52,Rare,60,Earwig
11,2026-07-26,2,Name an insect,52,Rare,60,Fruit fly
11,2026-07-26,2,Name an insect,52,Rare,60,Hornet
11,2026-07-26,2,Name an insect,52,Rare,60,Horsefly
11,2026-07-26,2,Name an insect,52,Rare,60,June bug
11,2026-07-26,2,Name an insect,52,Rare,60,Katydid
11,2026-07-26,2,Name an insect,52,Schooler,30,Beetle
11,2026-07-26,2,Name an insect,52,Schooler,30,Caterpillar
11,2026-07-26,2,Name an insect,52,Schooler,30,Cockroach
11,2026-07-26,2,Name an insect,52,Schooler,30,Cricket
11,2026-07-26,2,Name an insect,52,Schooler,30,Dragonfly
11,2026-07-26,2,Name an insect,52,Schooler,30,Firefly
11,2026-07-26,2,Name an insect,52,Schooler,30,Flea
11,2026-07-26,2,Name an insect,52,Schooler,30,Gnat
11,2026-07-26,2,Name an insect,52,Schooler,30,Grasshopper
11,2026-07-26,2,Name an insect,52,Schooler,30,Ladybug
11,2026-07-26,2,Name an insect,52,Plankton,10,Ant
11,2026-07-26,2,Name an insect,52,Plankton,10,Bee
11,2026-07-26,2,Name an insect,52,Plankton,10,Butterfly
11,2026-07-26,2,Name an insect,52,Plankton,10,Fly
11,2026-07-26,3,Name a soup,58,Deep cut,85,Albondigas
11,2026-07-26,3,Name a soup,58,Deep cut,85,Avgolemono
11,2026-07-26,3,Name a soup,58,Deep cut,85,Beer cheese soup
11,2026-07-26,3,Name a soup,58,Deep cut,85,Bird's nest soup
11,2026-07-26,3,Name a soup,58,Deep cut,85,Cock-a-leekie
11,2026-07-26,3,Name a soup,58,Deep cut,85,Consomme
11,2026-07-26,3,Name a soup,58,Deep cut,85,Cullen skink
11,2026-07-26,3,Name a soup,58,Deep cut,85,Harira
11,2026-07-26,3,Name a soup,58,Deep cut,85,Laksa
11,2026-07-26,3,Name a soup,58,Deep cut,85,Ribollita
11,2026-07-26,3,Name a soup,58,Rare,60,Black bean soup
11,2026-07-26,3,Name a soup,58,Rare,60,Cabbage soup
11,2026-07-26,3,Name a soup,58,Rare,60,Caldo verde
11,2026-07-26,3,Name a soup,58,Rare,60,Chicken and rice soup
11,2026-07-26,3,Name a soup,58,Rare,60,Corn chowder
11,2026-07-26,3,Name a soup,58,Rare,60,Egg drop soup
11,2026-07-26,3,Name a soup,58,Rare,60,Goulash
11,2026-07-26,3,Name a soup,58,Rare,60,Hot and sour soup
11,2026-07-26,3,Name a soup,58,Rare,60,Menudo
11,2026-07-26,3,Name a soup,58,Rare,60,Mulligatawny
11,2026-07-26,3,Name a soup,58,Schooler,30,Beef stew
11,2026-07-26,3,Name a soup,58,Schooler,30,Borscht
11,2026-07-26,3,Name a soup,58,Schooler,30,Broccoli cheddar soup
11,2026-07-26,3,Name a soup,58,Schooler,30,Butternut squash soup
11,2026-07-26,3,Name a soup,58,Schooler,30,Chicken tortilla soup
11,2026-07-26,3,Name a soup,58,Schooler,30,Chili
11,2026-07-26,3,Name a soup,58,Schooler,30,Cream of mushroom
11,2026-07-26,3,Name a soup,58,Schooler,30,French onion soup
11,2026-07-26,3,Name a soup,58,Schooler,30,Gazpacho
11,2026-07-26,3,Name a soup,58,Schooler,30,Gumbo
11,2026-07-26,3,Name a soup,58,Plankton,10,Chicken noodle soup
11,2026-07-26,3,Name a soup,58,Plankton,10,Clam chowder
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,A Hologram for the King
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Angels and Demons
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Asteroid City
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Bachelor Party
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Cloud Atlas
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Dragnet
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Every Time We Say Goodbye
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Extremely Loud and Incredibly Close
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Greyhound
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Deep cut,85,Here
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,A Man Called Otto
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,Bridge of Spies
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,Charlie Wilson's War
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,Elvis
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,Finch
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,News of the World
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,Road to Perdition
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,Saving Mr. Banks
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,That Thing You Do!
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Rare,60,The 'Burbs
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,A Beautiful Day in the Neighborhood
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,A League of Their Own
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Apollo 13
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Big
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Captain Phillips
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Catch Me If You Can
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Philadelphia
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Sleepless in Seattle
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Splash
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Schooler,30,Sully
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Plankton,10,Cast Away
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Plankton,10,Forrest Gump
11,2026-07-26,4,Name a movie starring Tom Hanks,55,Plankton,10,Saving Private Ryan
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Air force blue
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Alice blue
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Cambridge blue
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Celeste
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Columbia blue
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Egyptian blue
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,French blue
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Glaucous
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Klein blue
11,2026-07-26,5,Name a shade of blue,52,Deep cut,85,Lapis lazuli
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Azure
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Cadet blue
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Carolina blue
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Cyan
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Denim
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Dodger blue
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Electric blue
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Ice blue
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Ocean blue
11,2026-07-26,5,Name a shade of blue,52,Rare,60,Sapphire
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Aqua
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Aquamarine
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Cerulean
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Cobalt blue
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Cornflower blue
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Indigo
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Midnight blue
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Periwinkle
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Powder blue
11,2026-07-26,5,Name a shade of blue,52,Schooler,30,Robin's egg blue
11,2026-07-26,5,Name a shade of blue,52,Plankton,10,Baby blue
11,2026-07-26,5,Name a shade of blue,52,Plankton,10,Dark blue
11,2026-07-26,5,Name a shade of blue,52,Plankton,10,Light blue
11,2026-07-26,5,Name a shade of blue,52,Plankton,10,Navy blue
11,2026-07-26,5,Name a shade of blue,52,Plankton,10,Royal blue
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Apple corer
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Bench scraper
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Cheese slicer
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Cherry pitter
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Citrus reamer
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Egg beater
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Egg separator
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Egg slicer
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Funnel
11,2026-07-26,6,Name a kitchen utensil,57,Deep cut,85,Honey dipper
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Chopsticks
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Cookie cutter
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Garlic press
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Ice cream scoop
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Meat tenderizer
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Melon baller
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Mortar and pestle
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Nutcracker
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Pastry brush
11,2026-07-26,6,Name a kitchen utensil,57,Rare,60,Pizza cutter
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Bottle opener
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Can opener
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Colander
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Corkscrew
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Cutting board
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Grater
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Kitchen shears
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Measuring cups
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Measuring spoons
11,2026-07-26,6,Name a kitchen utensil,57,Schooler,30,Peeler
11,2026-07-26,6,Name a kitchen utensil,57,Plankton,10,Fork
11,2026-07-26,6,Name a kitchen utensil,57,Plankton,10,Knife
11,2026-07-26,6,Name a kitchen utensil,57,Plankton,10,Ladle
11,2026-07-26,6,Name a kitchen utensil,57,Plankton,10,Spatula
11,2026-07-26,6,Name a kitchen utensil,57,Plankton,10,Spoon
11,2026-07-26,6,Name a kitchen utensil,57,Plankton,10,Tongs
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Eir
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Forseti
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Fulla
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Gefjon
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Hoenir
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Jord
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Magni
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Mani
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Modi
11,2026-07-26,7,Name a Norse god or goddess,41,Deep cut,85,Nanna
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Aegir
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Bragi
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Hermod
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Hodr
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Idun
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Mimir
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Ran
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Sigyn
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Skadi
11,2026-07-26,7,Name a Norse god or goddess,41,Rare,60,Vali
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Baldur
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Frey
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Freya
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Frigg
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Heimdall
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Hel
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Njord
11,2026-07-26,7,Name a Norse god or goddess,41,Schooler,30,Sif
11,2026-07-26,7,Name a Norse god or goddess,41,Plankton,10,Loki
11,2026-07-26,7,Name a Norse god or goddess,41,Plankton,10,Odin
10,2026-07-25,1,Name a former republic of the Soviet Union,17,One in a Krillion,100,Karelo-Finnish SSR
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Deep cut,85,Tajikistan
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Rare,60,Moldova
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Schooler,30,Armenia
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Schooler,30,Azerbaijan
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Schooler,30,Estonia
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Schooler,30,Georgia
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Schooler,30,Kazakhstan
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Schooler,30,Latvia
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Schooler,30,Lithuania
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Plankton,10,Belarus
10,2026-07-25,1,Name a former republic of the Soviet Union,17,Plankton,10,Russia
10,2026-07-25,2,Name a dinosaur,76,One in a Krillion,100,Leaellynasaura
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Albertosaurus
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Amargasaurus
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Baryonyx
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Camarasaurus
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Carcharodontosaurus
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Coelophysis
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Cryolophosaurus
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Dreadnoughtus
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Edmontosaurus
10,2026-07-25,2,Name a dinosaur,76,Deep cut,85,Elasmosaurus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Argentinosaurus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Carnotaurus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Ceratosaurus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Corythosaurus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Deinonychus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Dilophosaurus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Dimetrodon
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Gallimimus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Giganotosaurus
10,2026-07-25,2,Name a dinosaur,76,Rare,60,Hadrosaurus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Allosaurus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Ankylosaurus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Apatosaurus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Diplodocus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Iguanodon
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Pachycephalosaurus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Parasaurolophus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Spinosaurus
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Too clever (3) Archaeopteryx
10,2026-07-25,2,Name a dinosaur,76,Schooler,30,Compsognathus
10,2026-07-25,2,Name a dinosaur,76,Plankton,10,Brachiosaurus
10,2026-07-25,2,Name a dinosaur,76,Plankton,10,Pterodactyl
10,2026-07-25,2,Name a dinosaur,76,Plankton,10,Stegosaurus
10,2026-07-25,2,Name a dinosaur,76,Plankton,10,Triceratops
10,2026-07-25,2,Name a dinosaur,76,Plankton,10,Tyrannosaurus rex
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Banana peppers
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,BBQ sauce
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Burrata
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Caramelized onions
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Chorizo
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Clams
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Corn
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Egg
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Fig
10,2026-07-25,3,Name a pizza topping,58,Deep cut,85,Hot honey
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Artichokes
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Arugula
10,2026-07-25,3,Name a pizza topping,58,Rare,60,BBQ chicken
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Broccoli
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Canadian bacon
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Capers
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Cheddar
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Eggplant
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Feta cheese
10,2026-07-25,3,Name a pizza topping,58,Rare,60,Goat cheese
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Anchovies
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Bacon
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Basil
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Bell peppers
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Chicken
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Garlic
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Ground beef
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Ham
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Jalapeños
10,2026-07-25,3,Name a pizza topping,58,Schooler,30,Olives
10,2026-07-25,3,Name a pizza topping,58,Plankton,10,Cheese
10,2026-07-25,3,Name a pizza topping,58,Plankton,10,Mushrooms
10,2026-07-25,3,Name a pizza topping,58,Plankton,10,Pepperoni
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,2 Broke Girls
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,3rd Rock from the Sun
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,A.P. Bio
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,Absolutely Fabulous
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,ALF
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,Archer
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,Better Off Ted
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,Bewitched
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,Black-ish
10,2026-07-25,4,Name a TV sitcom,119,Deep cut,85,BoJack Horseman
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Abbott Elementary
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,All in the Family
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,American Dad
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Arrested Development
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Barry
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Black Books
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Blackadder
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Bob's Burgers
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Boy Meets World
10,2026-07-25,4,Name a TV sitcom,119,Rare,60,Curb Your Enthusiasm
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,30 Rock
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,Brooklyn Nine-Nine
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,Cheers
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,Community
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,Frasier
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,Full House
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,How I Met Your Mother
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,I Love Lucy
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,It's Always Sunny in Philadelphia
10,2026-07-25,4,Name a TV sitcom,119,Schooler,30,M*A*S*H
10,2026-07-25,4,Name a TV sitcom,119,Plankton,10,Friends
10,2026-07-25,4,Name a TV sitcom,119,Plankton,10,Seinfeld
10,2026-07-25,5,Name a programming language,78,Deep cut,85,ActionScript
10,2026-07-25,5,Name a programming language,78,Deep cut,85,ALGOL
10,2026-07-25,5,Name a programming language,78,Deep cut,85,Awk
10,2026-07-25,5,Name a programming language,78,Deep cut,85,Befunge
10,2026-07-25,5,Name a programming language,78,Deep cut,85,Chef
10,2026-07-25,5,Name a programming language,78,Deep cut,85,CoffeeScript
10,2026-07-25,5,Name a programming language,78,Deep cut,85,Crystal
10,2026-07-25,5,Name a programming language,78,Deep cut,85,D
10,2026-07-25,5,Name a programming language,78,Deep cut,85,Elm
10,2026-07-25,5,Name a programming language,78,Deep cut,85,Emojicode
10,2026-07-25,5,Name a programming language,78,Rare,60,Ada
10,2026-07-25,5,Name a programming language,78,Rare,60,Assembly
10,2026-07-25,5,Name a programming language,78,Rare,60,Bash
10,2026-07-25,5,Name a programming language,78,Rare,60,BASIC
10,2026-07-25,5,Name a programming language,78,Rare,60,Clojure
10,2026-07-25,5,Name a programming language,78,Rare,60,COBOL
10,2026-07-25,5,Name a programming language,78,Rare,60,Dart
10,2026-07-25,5,Name a programming language,78,Rare,60,Elixir
10,2026-07-25,5,Name a programming language,78,Rare,60,Erlang
10,2026-07-25,5,Name a programming language,78,Rare,60,F#
10,2026-07-25,5,Name a programming language,78,Schooler,30,C
10,2026-07-25,5,Name a programming language,78,Schooler,30,C#
10,2026-07-25,5,Name a programming language,78,Schooler,30,C++
10,2026-07-25,5,Name a programming language,78,Schooler,30,Go
10,2026-07-25,5,Name a programming language,78,Schooler,30,Kotlin
10,2026-07-25,5,Name a programming language,78,Schooler,30,MATLAB
10,2026-07-25,5,Name a programming language,78,Schooler,30,PHP
10,2026-07-25,5,Name a programming language,78,Schooler,30,R
10,2026-07-25,5,Name a programming language,78,Schooler,30,Ruby
10,2026-07-25,5,Name a programming language,78,Schooler,30,Rust
10,2026-07-25,5,Name a programming language,78,Plankton,10,Java
10,2026-07-25,5,Name a programming language,78,Plankton,10,JavaScript
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,10km race walk
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,200 metres hurdles
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,3000 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,3000 metres team race
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,5 mile run
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,56-pound weight throw
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,60 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,80 metres hurdles
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,Cross country running
10,2026-07-25,6,Name an Olympic track and field event,44,Deep cut,85,Marathon race walk mixed relay
10,2026-07-25,6,Name an Olympic track and field event,44,Rare,60,10000 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Rare,60,3000 metres steeplechase
10,2026-07-25,6,Name an Olympic track and field event,44,Rare,60,5000 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Rare,60,50km race walk
10,2026-07-25,6,Name an Olympic track and field event,44,Rare,60,Heptathlon
10,2026-07-25,6,Name an Olympic track and field event,44,Rare,60,Pentathlon
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,100 metres hurdles
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,110 metres hurdles
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,1500 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,200 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,400 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,400 metres hurdles
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,4x100 metres relay
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,4x400 metres relay
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,800 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Schooler,30,Decathlon
10,2026-07-25,6,Name an Olympic track and field event,44,Plankton,10,100 metres
10,2026-07-25,6,Name an Olympic track and field event,44,Plankton,10,High jump
10,2026-07-25,6,Name an Olympic track and field event,44,Plankton,10,Long jump
10,2026-07-25,7,Name a nut,39,One in a Krillion,100,Boab nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Baru nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Bunya nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Chilgoza nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Gevuina nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Monkey puzzle nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Pili nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Sacha inchi
10,2026-07-25,7,Name a nut,39,Deep cut,85,Sandalwood nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Sapucaia nut
10,2026-07-25,7,Name a nut,39,Deep cut,85,Shea nut
10,2026-07-25,7,Name a nut,39,Rare,60,Acorn
10,2026-07-25,7,Name a nut,39,Rare,60,Beechnut
10,2026-07-25,7,Name a nut,39,Rare,60,Betel nut
10,2026-07-25,7,Name a nut,39,Rare,60,Black walnut
